claim_id,policy_id,vehicle_id,fleet_id,loss_date,report_date,claim_type,claim_status,paid_loss,reserve_amount,incurred_loss,litigation_flag,bodily_injury_flag,property_damage_flag,software_failure_flag,sensor_issue_flag,weather_condition,accident_severity,subrogation_recovery,claim_close_days,client_type,primary_state
CLM-000464,POL-0066,VEH-00691,FLT-0066,2025-04-17,2025-04-22,property_damage,closed,15799.2,25565.7,41364.9,False,False,True,False,False,rain,moderate,8068.97,24,delivery,NY
CLM-000465,POL-0044,VEH-00371,FLT-0044,2025-11-02,2025-11-14,property_damage,closed,10745.05,13684.2,24429.26,False,False,True,False,False,wind,minor,0.0,165,delivery,IL
CLM-000466,POL-0026,VEH-00815,FLT-0026,2025-11-09,2025-11-23,collision,open,21685.37,2701.52,24386.89,False,False,True,False,False,snow,moderate,328.9,112,delivery,IL
CLM-000467,POL-0060,VEH-01124,FLT-0060,2025-03-27,2025-04-01,comprehensive,closed,23234.57,49796.85,73031.42,False,False,True,False,False,wind,minor,1824.05,28,logistics,GA
CLM-000468,POL-0013,VEH-01028,FLT-0013,2025-06-07,2025-06-07,bodily_injury,litigation,10695.0,14620.84,25315.84,False,True,True,False,False,snow,major,0.0,236,rideshare,GA
CLM-000469,POL-0052,VEH-01405,FLT-0052,2025-09-26,2025-10-16,bodily_injury,litigation,37984.54,12891.4,50875.94,False,False,True,False,False,clear,major,3274.12,69,autonomous_taxi,AZ
CLM-000470,POL-0020,VEH-00073,FLT-0020,2025-02-06,2025-02-14,bodily_injury,closed,10921.77,3929.81,14851.58,False,False,True,False,False,fog,minor,3065.52,21,rideshare,IL
CLM-000471,POL-0064,VEH-00046,FLT-0064,2025-07-04,2025-07-15,bodily_injury,closed,7941.34,3885.67,11827.0,False,False,True,False,False,snow,major,396.65,46,logistics,IL
CLM-000472,POL-0016,VEH-01641,FLT-0016,2025-01-24,2025-02-08,collision,litigation,37335.55,4894.69,42230.24,False,False,True,True,True,wind,moderate,3295.78,160,autonomous_taxi,CO
CLM-000473,POL-0080,VEH-00400,FLT-0080,2025-04-23,2025-05-07,collision,open,5066.85,5373.57,10440.42,False,False,False,False,False,rain,moderate,1864.77,28,delivery,IL
CLM-000474,POL-0033,VEH-01761,FLT-0033,2025-09-09,2025-09-16,property_damage,closed,6284.39,9896.0,16180.39,False,False,True,True,False,fog,minor,986.47,147,rideshare,IL
CLM-000475,POL-0070,VEH-00280,FLT-0070,2025-09-28,2025-10-09,comprehensive,closed,48110.72,15154.52,63265.24,False,True,False,False,False,fog,minor,7668.66,73,mixed_mobility,WA
CLM-000476,POL-0070,VEH-01748,FLT-0070,2025-01-20,2025-02-05,collision,closed,14897.71,12631.21,27528.91,False,False,True,False,False,snow,minor,2467.1,159,mixed_mobility,WA
CLM-000477,POL-0054,VEH-00134,FLT-0054,2025-11-24,2025-11-24,collision,open,19001.08,4854.11,23855.18,False,False,True,False,False,rain,moderate,0.0,188,rideshare,CO
CLM-000478,POL-0077,VEH-01933,FLT-0077,2025-06-14,2025-06-18,sensor_damage,closed,4518.2,688.72,5206.92,False,False,True,True,False,fog,minor,0.0,18,rideshare,AZ
CLM-000479,POL-0074,VEH-00605,FLT-0074,2025-05-09,2025-05-10,comprehensive,open,2836.1,1266.58,4102.68,False,False,True,False,False,rain,minor,1480.89,131,mixed_mobility,NY
CLM-000480,POL-0077,VEH-00054,FLT-0077,2025-10-25,2025-10-26,property_damage,closed,26408.19,3118.62,29526.81,False,False,True,False,False,snow,minor,0.0,143,rideshare,AZ
CLM-000481,POL-0074,VEH-00143,FLT-0074,2025-10-23,2025-10-31,property_damage,closed,12478.84,5398.41,17877.25,False,False,True,False,False,rain,minor,3525.62,76,mixed_mobility,NY
CLM-000482,POL-0001,VEH-00741,FLT-0001,2025-02-12,2025-02-19,bodily_injury,open,20475.15,21784.43,42259.58,False,False,False,False,True,wind,minor,2911.32,74,logistics,CO
CLM-000483,POL-0002,VEH-00187,FLT-0002,2025-05-13,2025-05-17,comprehensive,open,47956.51,5087.28,53043.78,False,False,True,False,False,wind,minor,0.0,57,rideshare,GA
CLM-000484,POL-0034,VEH-00155,FLT-0034,2025-03-29,2025-04-16,comprehensive,open,6512.29,10025.25,16537.54,False,False,False,False,False,rain,moderate,936.19,18,logistics,CO
CLM-000485,POL-0021,VEH-01233,FLT-0021,2025-11-11,2025-11-28,comprehensive,closed,26004.1,1847.47,27851.57,False,False,True,False,False,wind,minor,0.0,127,mixed_mobility,TX
CLM-000486,POL-0019,VEH-01653,FLT-0019,2025-06-17,2025-06-27,sensor_damage,closed,8488.31,8167.49,16655.8,False,False,True,False,False,wind,severe,0.0,223,autonomous_taxi,NV
CLM-000487,POL-0033,VEH-00111,FLT-0033,2025-04-24,2025-04-26,sensor_damage,closed,30476.15,15205.97,45682.12,False,True,True,True,False,snow,minor,0.0,32,rideshare,IL
CLM-000488,POL-0039,VEH-01425,FLT-0039,2025-02-13,2025-02-13,property_damage,closed,66378.69,14725.99,81104.68,False,False,True,True,False,wind,minor,2706.38,144,logistics,FL
CLM-000489,POL-0051,VEH-01536,FLT-0051,2025-05-11,2025-05-16,sensor_damage,closed,18841.66,2015.1,20856.76,False,False,True,False,False,rain,moderate,1243.78,60,autonomous_taxi,AZ
CLM-000490,POL-0058,VEH-01296,FLT-0058,2025-09-14,2025-09-15,comprehensive,closed,15715.64,30252.29,45967.93,True,False,True,False,False,clear,major,3318.26,227,mixed_mobility,CA
CLM-000491,POL-0063,VEH-00241,FLT-0063,2025-04-22,2025-05-10,property_damage,litigation,24346.48,7212.96,31559.45,True,False,True,False,False,clear,minor,746.09,37,rideshare,GA
CLM-000492,POL-0048,VEH-00094,FLT-0048,2025-04-01,2025-04-15,comprehensive,open,7918.56,18161.38,26079.95,False,False,False,False,False,wind,major,2043.89,66,autonomous_taxi,FL
CLM-000493,POL-0068,VEH-01120,FLT-0068,2025-10-26,2025-11-11,comprehensive,closed,7453.16,528.56,7981.72,False,True,True,False,False,fog,minor,1866.9,180,mixed_mobility,TX
CLM-000494,POL-0062,VEH-01749,FLT-0062,2025-06-18,2025-06-21,bodily_injury,closed,8289.82,4080.15,12369.97,False,False,False,False,False,wind,minor,0.0,117,delivery,CA
CLM-000495,POL-0049,VEH-00429,FLT-0049,2025-09-19,2025-09-29,bodily_injury,closed,21451.43,3679.2,25130.63,False,False,False,False,True,wind,minor,3754.73,121,rideshare,FL
CLM-000496,POL-0026,VEH-01716,FLT-0026,2025-04-11,2025-04-20,bodily_injury,open,15589.71,21037.33,36627.04,False,False,True,False,True,rain,minor,4852.39,214,delivery,IL
CLM-000497,POL-0053,VEH-00949,FLT-0053,2025-08-06,2025-08-14,property_damage,closed,3155.05,4047.85,7202.89,False,True,False,False,False,snow,minor,0.0,117,autonomous_taxi,CO
CLM-000498,POL-0001,VEH-01249,FLT-0001,2025-10-25,2025-11-13,sensor_damage,open,16301.25,9219.32,25520.57,False,True,True,False,False,fog,major,1278.68,178,logistics,CO
CLM-000499,POL-0046,VEH-01754,FLT-0046,2025-01-18,2025-01-23,sensor_damage,litigation,9224.99,18831.55,28056.55,False,True,True,True,False,wind,minor,0.0,27,autonomous_taxi,IL
CLM-000500,POL-0036,VEH-01424,FLT-0036,2025-09-29,2025-10-01,collision,closed,14413.6,12104.66,26518.26,False,False,True,False,False,rain,minor,0.0,137,autonomous_taxi,GA
CLM-000501,POL-0038,VEH-00641,FLT-0038,2025-11-26,2025-11-29,sensor_damage,closed,46952.59,15560.35,62512.94,False,False,True,False,False,snow,minor,4287.63,136,autonomous_taxi,NY
CLM-000502,POL-0065,VEH-00953,FLT-0065,2025-11-09,2025-11-14,sensor_damage,closed,12057.0,2395.32,14452.32,False,False,True,False,False,rain,minor,0.0,27,mixed_mobility,GA
CLM-000503,POL-0025,VEH-00807,FLT-0025,2025-03-08,2025-03-09,collision,open,11969.44,10902.35,22871.79,False,False,True,False,False,rain,moderate,0.0,135,rideshare,NV
CLM-000504,POL-0075,VEH-00924,FLT-0075,2025-08-13,2025-08-16,bodily_injury,closed,6788.53,11445.42,18233.95,False,False,True,False,True,rain,minor,2700.79,58,autonomous_taxi,NV
CLM-000505,POL-0060,VEH-00999,FLT-0060,2025-11-08,2025-11-10,bodily_injury,closed,21455.45,15720.36,37175.81,False,True,True,False,False,snow,minor,3831.78,13,logistics,GA
CLM-000506,POL-0013,VEH-00334,FLT-0013,2025-10-13,2025-10-21,sensor_damage,closed,40193.55,7726.72,47920.27,False,False,True,False,False,wind,minor,3472.54,93,rideshare,GA
CLM-000507,POL-0025,VEH-01498,FLT-0025,2025-07-18,2025-08-03,bodily_injury,closed,16769.54,8447.54,25217.08,False,False,True,False,False,clear,minor,2596.03,161,rideshare,NV
CLM-000508,POL-0075,VEH-01637,FLT-0075,2025-02-08,2025-02-13,collision,closed,3676.6,575.86,4252.46,False,False,True,False,False,fog,major,4280.37,28,autonomous_taxi,NV
CLM-000509,POL-0029,VEH-00595,FLT-0029,2025-02-15,2025-03-04,property_damage,closed,18762.88,2050.82,20813.7,False,False,False,False,False,fog,minor,3229.48,192,rideshare,TX
CLM-000510,POL-0020,VEH-00553,FLT-0020,2025-06-17,2025-06-22,property_damage,closed,5195.69,587.34,5783.03,False,False,False,False,False,rain,moderate,3147.77,128,rideshare,IL
CLM-000511,POL-0063,VEH-00693,FLT-0063,2025-04-28,2025-05-01,sensor_damage,litigation,27680.02,14233.22,41913.24,False,False,True,False,False,fog,moderate,1463.54,78,rideshare,GA
CLM-000512,POL-0034,VEH-01283,FLT-0034,2025-10-15,2025-10-27,bodily_injury,closed,7465.03,2769.53,10234.56,False,False,True,False,False,fog,moderate,0.0,189,logistics,CO
CLM-000513,POL-0043,VEH-00522,FLT-0043,2025-06-22,2025-06-24,collision,open,16260.79,13332.76,29593.55,False,False,True,False,False,rain,severe,0.0,233,mixed_mobility,NY
CLM-000514,POL-0064,VEH-01555,FLT-0064,2025-09-15,2025-10-02,collision,open,46614.52,16852.89,63467.41,False,False,True,False,False,rain,minor,326.21,68,logistics,IL
CLM-000515,POL-0067,VEH-01452,FLT-0067,2025-06-14,2025-06-24,property_damage,closed,15503.24,9144.09,24647.34,False,False,True,False,False,snow,major,2873.3,198,rideshare,CA
CLM-000516,POL-0079,VEH-01927,FLT-0079,2025-08-31,2025-09-20,sensor_damage,open,37281.59,7247.11,44528.7,False,False,True,False,False,fog,minor,7141.23,158,delivery,GA
CLM-000517,POL-0018,VEH-01240,FLT-0018,2025-06-14,2025-07-03,collision,litigation,35537.71,29241.08,64778.79,False,False,True,False,False,snow,moderate,1614.53,62,delivery,TX
CLM-000518,POL-0075,VEH-00093,FLT-0075,2025-09-30,2025-10-07,collision,litigation,21771.62,4168.17,25939.79,False,False,False,False,False,fog,moderate,1843.93,58,autonomous_taxi,NV
CLM-000519,POL-0046,VEH-00007,FLT-0046,2025-10-23,2025-11-07,comprehensive,subrogation,18460.04,1876.35,20336.4,False,False,True,False,False,clear,minor,0.0,147,autonomous_taxi,IL
CLM-000520,POL-0074,VEH-00592,FLT-0074,2025-05-20,2025-05-24,sensor_damage,closed,8677.15,9999.16,18676.31,False,False,True,False,False,fog,minor,477.66,156,mixed_mobility,NY
CLM-000521,POL-0013,VEH-00652,FLT-0013,2025-07-15,2025-08-04,sensor_damage,closed,32318.13,3856.37,36174.5,False,False,True,False,False,snow,minor,2441.74,129,rideshare,GA
CLM-000522,POL-0059,VEH-00461,FLT-0059,2025-10-26,2025-11-13,sensor_damage,open,13961.86,24987.68,38949.54,False,False,False,False,False,rain,minor,1580.89,115,delivery,AZ
CLM-000523,POL-0020,VEH-00235,FLT-0020,2025-08-29,2025-08-29,sensor_damage,closed,418.03,510.69,928.72,False,False,True,True,False,wind,major,4904.92,199,rideshare,IL
CLM-000524,POL-0060,VEH-00598,FLT-0060,2025-06-14,2025-06-17,collision,closed,2812.65,3290.74,6103.4,False,False,False,False,False,rain,minor,33.86,89,logistics,GA
CLM-000525,POL-0012,VEH-01764,FLT-0012,2025-10-24,2025-10-29,sensor_damage,closed,33730.92,17103.72,50834.64,False,False,True,False,False,wind,moderate,82.7,156,logistics,GA
CLM-000526,POL-0060,VEH-00055,FLT-0060,2025-07-02,2025-07-15,bodily_injury,closed,32074.22,2847.28,34921.5,False,False,True,False,False,snow,major,0.0,28,logistics,GA
CLM-000527,POL-0053,VEH-01580,FLT-0053,2025-09-27,2025-10-07,comprehensive,closed,3597.24,5730.55,9327.79,False,False,False,False,False,rain,minor,0.0,60,autonomous_taxi,CO
CLM-000528,POL-0074,VEH-00541,FLT-0074,2025-09-30,2025-09-30,comprehensive,closed,3494.76,7736.34,11231.1,False,False,True,False,False,snow,major,2044.31,138,mixed_mobility,NY
CLM-000529,POL-0037,VEH-01924,FLT-0037,2025-03-16,2025-03-26,property_damage,closed,8751.26,7840.88,16592.14,False,False,True,False,False,snow,moderate,0.0,151,delivery,CA
CLM-000530,POL-0058,VEH-00963,FLT-0058,2025-01-29,2025-02-02,property_damage,litigation,17744.18,9254.21,26998.39,False,False,True,False,False,fog,minor,1231.86,44,mixed_mobility,CA
CLM-000531,POL-0003,VEH-00992,FLT-0003,2025-09-04,2025-09-17,bodily_injury,closed,28276.42,34689.14,62965.56,False,False,False,True,False,wind,minor,1490.83,90,logistics,FL
CLM-000532,POL-0006,VEH-00430,FLT-0006,2025-02-28,2025-03-18,sensor_damage,open,17390.04,9193.44,26583.49,False,False,True,False,False,clear,minor,0.0,90,logistics,CO
CLM-000533,POL-0076,VEH-01791,FLT-0076,2025-09-14,2025-09-23,sensor_damage,closed,25028.2,24644.09,49672.3,False,False,True,False,False,wind,minor,0.0,66,delivery,GA
CLM-000534,POL-0066,VEH-01275,FLT-0066,2025-03-01,2025-03-19,bodily_injury,open,9070.91,8831.54,17902.44,False,False,True,False,False,wind,minor,0.0,16,delivery,NY
CLM-000535,POL-0014,VEH-01529,FLT-0014,2025-08-23,2025-09-11,property_damage,open,27695.16,5393.78,33088.94,False,False,True,False,False,rain,major,0.0,214,rideshare,TX
CLM-000536,POL-0019,VEH-01610,FLT-0019,2025-09-10,2025-09-25,bodily_injury,closed,18824.05,9766.81,28590.86,True,False,False,False,False,fog,minor,1748.5,176,autonomous_taxi,NV
CLM-000537,POL-0068,VEH-00699,FLT-0068,2025-03-04,2025-03-08,property_damage,open,23739.88,2854.34,26594.22,True,False,False,False,False,fog,minor,228.81,78,mixed_mobility,TX
CLM-000538,POL-0043,VEH-01668,FLT-0043,2025-06-12,2025-06-12,comprehensive,open,10840.51,4079.13,14919.65,False,False,True,True,False,wind,minor,3725.07,137,mixed_mobility,NY
CLM-000539,POL-0003,VEH-00189,FLT-0003,2025-05-03,2025-05-09,property_damage,closed,2635.08,1933.66,4568.74,False,False,True,False,False,rain,minor,3435.58,88,logistics,FL
CLM-000540,POL-0015,VEH-01881,FLT-0015,2025-05-27,2025-06-03,comprehensive,closed,5472.67,2726.39,8199.06,False,False,True,True,False,wind,minor,0.0,90,delivery,CA
CLM-000541,POL-0035,VEH-01073,FLT-0035,2025-07-27,2025-08-15,bodily_injury,open,3149.24,3033.25,6182.49,False,False,True,False,False,rain,minor,69.79,100,logistics,GA
CLM-000542,POL-0071,VEH-00129,FLT-0071,2025-11-26,2025-12-04,sensor_damage,litigation,6652.44,6376.84,13029.28,False,False,True,False,False,snow,minor,3826.84,238,rideshare,NV
CLM-000543,POL-0047,VEH-01247,FLT-0047,2025-01-13,2025-01-24,comprehensive,closed,22828.07,5698.0,28526.07,False,False,True,False,False,rain,minor,5251.71,228,logistics,NY
CLM-000544,POL-0048,VEH-00841,FLT-0048,2025-02-14,2025-03-06,sensor_damage,open,4952.99,11365.42,16318.41,False,False,True,False,False,clear,minor,6500.1,169,autonomous_taxi,FL
CLM-000545,POL-0004,VEH-01416,FLT-0004,2025-04-02,2025-04-18,collision,closed,13324.03,26135.6,39459.63,False,False,True,False,False,fog,moderate,0.0,222,mixed_mobility,FL
CLM-000546,POL-0034,VEH-01426,FLT-0034,2025-02-27,2025-03-13,bodily_injury,litigation,33264.59,5629.86,38894.45,False,False,True,False,False,clear,minor,3835.04,225,logistics,CO
CLM-000547,POL-0010,VEH-01471,FLT-0010,2025-02-27,2025-02-27,property_damage,closed,10051.48,1297.86,11349.34,False,True,True,False,False,clear,minor,2069.56,178,logistics,GA
CLM-000548,POL-0075,VEH-01920,FLT-0075,2025-11-07,2025-11-22,comprehensive,closed,41543.95,2651.33,44195.28,False,False,True,True,False,fog,minor,0.0,217,autonomous_taxi,NV
CLM-000549,POL-0078,VEH-00917,FLT-0078,2025-02-28,2025-03-01,sensor_damage,subrogation,6702.82,9609.67,16312.49,False,True,False,False,False,rain,minor,3316.78,181,autonomous_taxi,NY
CLM-000550,POL-0074,VEH-02000,FLT-0074,2025-01-13,2025-01-13,sensor_damage,open,25592.6,2028.25,27620.85,False,False,False,False,False,snow,minor,218.64,14,mixed_mobility,NY
CLM-000551,POL-0033,VEH-01774,FLT-0033,2025-03-23,2025-03-25,collision,closed,6520.23,13433.86,19954.09,False,False,True,False,False,fog,minor,3605.27,207,rideshare,IL
CLM-000552,POL-0002,VEH-00665,FLT-0002,2025-09-25,2025-10-14,comprehensive,closed,6581.58,3049.49,9631.07,False,False,False,False,False,clear,moderate,670.69,92,rideshare,GA
CLM-000553,POL-0038,VEH-01326,FLT-0038,2025-06-01,2025-06-21,property_damage,litigation,18651.17,28563.48,47214.65,False,True,True,False,False,fog,moderate,1592.98,125,autonomous_taxi,NY
CLM-000554,POL-0007,VEH-01905,FLT-0007,2025-06-02,2025-06-21,comprehensive,closed,19187.24,13885.82,33073.06,False,True,False,False,False,fog,minor,0.0,65,autonomous_taxi,TX
CLM-000555,POL-0013,VEH-01377,FLT-0013,2025-10-23,2025-11-08,sensor_damage,open,17623.07,3215.3,20838.37,False,False,False,False,False,clear,minor,3676.75,152,rideshare,GA
CLM-000556,POL-0049,VEH-00278,FLT-0049,2025-06-18,2025-07-02,property_damage,open,20087.91,8584.65,28672.56,False,False,True,False,False,clear,minor,1347.18,96,rideshare,FL
CLM-000557,POL-0010,VEH-00543,FLT-0010,2025-01-15,2025-01-18,collision,closed,9657.5,18272.54,27930.04,False,False,True,False,False,rain,moderate,3633.92,213,logistics,GA
CLM-000558,POL-0059,VEH-00408,FLT-0059,2025-07-18,2025-08-02,bodily_injury,closed,18172.56,36497.98,54670.54,False,True,True,True,False,clear,moderate,0.0,204,delivery,AZ
CLM-000559,POL-0060,VEH-01205,FLT-0060,2025-01-15,2025-01-21,collision,closed,11195.26,2079.45,13274.71,False,False,True,False,True,wind,minor,1454.24,125,logistics,GA
CLM-000560,POL-0057,VEH-00599,FLT-0057,2025-06-04,2025-06-11,bodily_injury,open,24744.7,2288.16,27032.86,False,False,True,False,False,rain,minor,628.17,123,rideshare,CO
CLM-000561,POL-0053,VEH-01688,FLT-0053,2025-04-04,2025-04-14,bodily_injury,closed,15350.27,10199.35,25549.62,True,False,True,False,False,fog,major,0.0,105,autonomous_taxi,CO
CLM-000562,POL-0019,VEH-00832,FLT-0019,2025-08-23,2025-09-12,comprehensive,open,16895.09,17735.23,34630.32,False,True,True,False,False,rain,moderate,980.29,187,autonomous_taxi,NV
CLM-000563,POL-0065,VEH-01936,FLT-0065,2025-03-31,2025-04-18,comprehensive,closed,31269.06,4076.47,35345.53,False,False,True,False,False,wind,moderate,4709.43,78,mixed_mobility,GA
CLM-000564,POL-0008,VEH-00001,FLT-0008,2025-08-15,2025-09-03,collision,open,9702.93,7691.32,17394.24,False,False,False,False,False,wind,moderate,3014.48,83,logistics,FL
CLM-000565,POL-0080,VEH-00414,FLT-0080,2025-08-09,2025-08-23,collision,open,58097.76,33472.22,91569.97,False,False,True,False,False,wind,moderate,3188.94,35,delivery,IL
CLM-000566,POL-0033,VEH-01129,FLT-0033,2025-02-07,2025-02-24,property_damage,closed,11075.96,10975.68,22051.64,False,False,True,False,False,clear,minor,3118.5,156,rideshare,IL
CLM-000567,POL-0023,VEH-00860,FLT-0023,2025-09-14,2025-09-26,bodily_injury,closed,18695.06,16741.03,35436.09,False,False,True,False,True,wind,minor,1525.05,155,autonomous_taxi,AZ
CLM-000568,POL-0006,VEH-00987,FLT-0006,2025-10-02,2025-10-02,collision,closed,13544.95,14820.01,28364.97,False,False,True,True,False,rain,moderate,3801.25,109,logistics,CO
CLM-000569,POL-0042,VEH-01512,FLT-0042,2025-10-01,2025-10-21,sensor_damage,closed,13709.97,15228.18,28938.15,False,True,True,False,False,snow,minor,2855.75,63,logistics,IL
CLM-000570,POL-0029,VEH-00122,FLT-0029,2025-03-22,2025-04-05,comprehensive,closed,3800.51,4654.96,8455.47,False,False,True,False,False,fog,minor,3999.67,136,rideshare,TX
CLM-000571,POL-0014,VEH-00922,FLT-0014,2025-09-30,2025-10-12,comprehensive,closed,14676.81,10100.39,24777.2,True,False,True,False,False,rain,minor,533.77,187,rideshare,TX
CLM-000572,POL-0073,VEH-01386,FLT-0073,2025-08-04,2025-08-18,sensor_damage,closed,46015.73,11967.85,57983.58,False,False,True,False,False,fog,major,765.07,130,autonomous_taxi,CO
CLM-000573,POL-0049,VEH-01896,FLT-0049,2025-09-27,2025-10-11,sensor_damage,closed,33780.77,16093.73,49874.5,False,False,True,False,True,fog,moderate,0.0,152,rideshare,FL
CLM-000574,POL-0038,VEH-00589,FLT-0038,2025-03-29,2025-04-13,comprehensive,closed,16264.46,6973.77,23238.23,False,False,True,False,False,fog,moderate,555.35,55,autonomous_taxi,NY
CLM-000575,POL-0010,VEH-00631,FLT-0010,2025-08-14,2025-09-02,comprehensive,open,26505.9,4024.77,30530.67,False,False,True,False,False,clear,minor,0.0,186,logistics,GA
CLM-000576,POL-0052,VEH-01717,FLT-0052,2025-04-02,2025-04-20,bodily_injury,open,4437.35,2088.94,6526.29,False,False,True,False,False,clear,minor,1795.55,189,autonomous_taxi,AZ
CLM-000577,POL-0045,VEH-00607,FLT-0045,2025-04-04,2025-04-07,sensor_damage,open,17483.9,8742.65,26226.55,False,False,True,False,False,snow,moderate,4550.87,60,rideshare,CO
CLM-000578,POL-0072,VEH-01203,FLT-0072,2025-10-18,2025-11-02,comprehensive,closed,55894.01,7313.49,63207.5,False,False,True,False,False,wind,moderate,2899.36,197,delivery,AZ
CLM-000579,POL-0042,VEH-01278,FLT-0042,2025-02-05,2025-02-14,sensor_damage,open,14743.33,5696.51,20439.84,False,False,True,True,True,snow,major,0.0,19,logistics,IL
CLM-000580,POL-0009,VEH-00041,FLT-0009,2025-04-18,2025-05-04,sensor_damage,closed,10995.56,5398.45,16394.01,False,False,True,False,True,fog,minor,1015.29,146,delivery,AZ
