vehicle_id,fleet_id,make,model,model_year,autonomy_level,sensor_vendor,software_version,lidar_enabled,camera_enabled,radar_enabled,vehicle_utilization_rate,last_maintenance_date,maintenance_score
VEH-00733,FLT-0009,MetroMotion,LX,2021,3,Northstar Sensors,4.7.8,True,True,True,0.329,2025-11-12,69.53
VEH-00734,FLT-0058,Nova,FleetPro,2020,0,Metro Lidar,6.2.0,False,True,False,0.252,2025-11-10,47.54
VEH-00735,FLT-0050,Nova,Auton,2025,2,Synthetic Vision,4.5.7,False,True,True,0.747,2025-11-21,79.17
VEH-00736,FLT-0049,Helio,Auton,2023,4,Synthetic Vision,3.7.9,True,True,True,0.749,2025-11-10,62.25
VEH-00737,FLT-0005,Helio,LX,2023,4,Metro Lidar,4.2.14,True,True,True,0.321,2025-10-28,85.62
VEH-00738,FLT-0024,Vector,Auton,2020,2,ClearPath Systems,5.6.11,False,True,True,0.725,2025-07-06,77.14
VEH-00739,FLT-0024,Vector,Urban,2019,3,Synthetic Vision,5.9.10,True,True,True,0.486,2025-08-11,80.76
VEH-00740,FLT-0027,Vector,Auton,2025,3,ClearPath Systems,5.7.15,True,True,True,0.387,2025-08-07,65.3
VEH-00741,FLT-0001,Nova,Urban,2023,3,Synthetic Vision,4.4.12,True,True,True,0.559,2025-08-29,91.31
VEH-00742,FLT-0052,Aster,FleetPro,2023,3,Synthetic Vision,2.8.9,True,True,True,0.408,2025-09-14,74.49
VEH-00743,FLT-0003,Vector,Auton,2021,5,Synthetic Vision,4.4.11,False,True,True,0.884,2025-10-09,80.57
VEH-00744,FLT-0030,Aster,Urban,2024,4,ClearPath Systems,4.1.9,True,True,True,0.416,2025-08-22,63.41
VEH-00745,FLT-0039,Aster,LX,2021,5,ClearPath Systems,6.4.8,True,True,True,0.68,2025-11-27,69.96
VEH-00746,FLT-0013,Helio,Auton,2025,3,ClearPath Systems,2.6.0,True,True,True,0.775,2025-09-08,75.14
VEH-00747,FLT-0043,Nova,FleetPro,2024,5,ClearPath Systems,2.3.7,True,True,True,0.551,2025-10-14,80.21
VEH-00748,FLT-0026,Nova,Urban,2020,3,Metro Lidar,2.5.13,True,True,True,0.856,2025-08-07,74.36
VEH-00749,FLT-0037,Helio,Auton,2019,2,Northstar Sensors,6.5.4,False,True,True,0.486,2025-08-10,83.24
VEH-00750,FLT-0011,Nova,LX,2024,2,Northstar Sensors,6.0.7,False,True,True,0.684,2025-12-09,66.46
VEH-00751,FLT-0062,Aster,Sense,2020,3,Northstar Sensors,4.2.0,True,True,True,0.561,2025-08-12,67.07
VEH-00752,FLT-0029,Nova,Auton,2020,1,ClearPath Systems,6.2.19,False,True,True,0.896,2025-12-19,61.91
VEH-00753,FLT-0053,Vector,Sense,2019,4,Metro Lidar,3.4.9,True,True,True,0.497,2025-08-05,66.97
VEH-00754,FLT-0072,Vector,Auton,2019,0,Synthetic Vision,4.3.16,False,True,True,0.763,2025-10-18,96.57
VEH-00755,FLT-0006,MetroMotion,Sense,2021,4,Northstar Sensors,4.6.1,True,True,True,0.761,2025-09-29,87.28
VEH-00756,FLT-0020,Nova,Urban,2024,5,ClearPath Systems,2.7.13,True,True,True,0.644,2025-09-16,84.83
VEH-00757,FLT-0079,Aster,FleetPro,2025,2,Northstar Sensors,4.4.6,False,True,True,0.6,2025-09-01,74.05
VEH-00758,FLT-0002,Nova,Sense,2024,3,Synthetic Vision,2.9.13,True,True,True,0.369,2025-10-13,49.16
VEH-00759,FLT-0007,Aster,LX,2024,1,Synthetic Vision,3.1.15,False,True,False,0.338,2025-09-07,86.84
VEH-00760,FLT-0030,Vector,Auton,2021,4,ClearPath Systems,4.0.15,True,True,True,0.261,2025-09-17,59.91
VEH-00761,FLT-0059,Aster,Sense,2024,3,ClearPath Systems,4.6.2,True,True,True,0.535,2025-11-11,78.31
VEH-00762,FLT-0021,Nova,Sense,2021,0,Metro Lidar,6.8.14,False,True,True,0.491,2025-08-26,88.35
VEH-00763,FLT-0063,Helio,Urban,2019,1,ClearPath Systems,4.2.7,False,True,True,0.513,2025-07-13,77.62
VEH-00764,FLT-0038,Nova,LX,2019,4,ClearPath Systems,5.2.3,True,True,True,0.33,2025-10-30,80.5
VEH-00765,FLT-0067,Nova,LX,2019,3,ClearPath Systems,4.5.6,True,True,True,0.281,2025-10-25,90.13
VEH-00766,FLT-0054,MetroMotion,Sense,2021,0,Synthetic Vision,3.4.2,False,True,True,0.268,2025-10-26,62.97
VEH-00767,FLT-0058,Vector,LX,2025,0,Northstar Sensors,6.6.9,False,True,True,0.929,2025-10-18,49.13
VEH-00768,FLT-0057,Helio,Sense,2022,1,Synthetic Vision,3.6.9,False,True,False,0.399,2025-10-31,60.16
VEH-00769,FLT-0009,Vector,Auton,2023,3,Northstar Sensors,6.6.10,True,True,True,0.624,2025-07-14,55.86
VEH-00770,FLT-0068,Aster,FleetPro,2023,0,Metro Lidar,3.7.16,False,True,True,0.78,2025-08-07,61.76
VEH-00771,FLT-0046,MetroMotion,Sense,2019,4,Synthetic Vision,6.8.18,True,True,True,0.449,2025-10-26,96.33
VEH-00772,FLT-0049,Aster,Sense,2023,5,ClearPath Systems,4.5.11,True,True,True,0.435,2025-10-29,60.69
VEH-00773,FLT-0009,Aster,Auton,2023,4,Northstar Sensors,4.7.19,True,True,True,0.707,2025-09-17,67.86
VEH-00774,FLT-0002,Vector,FleetPro,2023,3,Northstar Sensors,6.2.5,True,True,True,0.639,2025-08-25,67.63
VEH-00775,FLT-0077,Helio,Sense,2024,3,Synthetic Vision,6.7.19,True,True,True,0.673,2025-08-23,63.87
VEH-00776,FLT-0031,Vector,Sense,2021,0,Synthetic Vision,2.4.5,False,True,True,0.895,2025-11-06,79.12
VEH-00777,FLT-0027,Helio,FleetPro,2022,3,ClearPath Systems,5.0.18,True,True,True,0.373,2025-09-19,68.61
VEH-00778,FLT-0065,Helio,Sense,2025,2,ClearPath Systems,5.2.16,False,True,True,0.648,2025-07-13,87.23
VEH-00779,FLT-0057,Vector,LX,2024,2,Metro Lidar,2.7.12,False,True,True,0.936,2025-07-10,54.21
VEH-00780,FLT-0031,Vector,Urban,2025,1,Synthetic Vision,2.5.16,False,True,False,0.291,2025-12-17,88.91
VEH-00781,FLT-0006,Helio,Auton,2020,4,Synthetic Vision,5.7.3,True,True,True,0.528,2025-08-02,96.46
VEH-00782,FLT-0042,Nova,Sense,2019,3,Metro Lidar,4.5.3,True,True,True,0.573,2025-09-25,80.31
VEH-00783,FLT-0010,Nova,LX,2023,3,Synthetic Vision,4.0.18,False,True,True,0.76,2025-07-09,63.14
VEH-00784,FLT-0066,MetroMotion,Urban,2022,4,Northstar Sensors,4.0.0,True,True,True,0.946,2025-09-21,100.0
VEH-00785,FLT-0075,MetroMotion,LX,2020,3,Synthetic Vision,3.5.1,True,True,True,0.889,2025-11-13,59.15
VEH-00786,FLT-0049,Nova,Urban,2022,4,Northstar Sensors,4.1.10,True,True,True,0.774,2025-09-08,57.8
VEH-00787,FLT-0018,Aster,Sense,2019,2,Northstar Sensors,4.0.9,False,True,True,0.933,2025-11-16,100.0
VEH-00788,FLT-0013,Nova,Urban,2021,4,Synthetic Vision,4.2.19,True,True,True,0.512,2025-07-08,78.44
VEH-00789,FLT-0004,Aster,Urban,2021,3,Metro Lidar,6.1.18,True,True,True,0.371,2025-09-15,57.51
VEH-00790,FLT-0006,Aster,LX,2021,4,ClearPath Systems,2.8.17,True,True,True,0.553,2025-08-23,94.85
VEH-00791,FLT-0008,Helio,Urban,2023,2,ClearPath Systems,3.5.4,False,True,True,0.578,2025-08-09,42.64
VEH-00792,FLT-0037,Nova,LX,2020,4,Metro Lidar,5.8.5,True,True,True,0.398,2025-08-02,73.1
VEH-00793,FLT-0059,Aster,Sense,2020,4,ClearPath Systems,2.1.19,True,True,True,0.657,2025-10-30,75.34
VEH-00794,FLT-0040,Vector,Sense,2019,5,ClearPath Systems,5.4.5,True,True,True,0.257,2025-10-29,80.81
VEH-00795,FLT-0065,Vector,FleetPro,2024,2,Northstar Sensors,5.2.7,False,True,True,0.705,2025-12-19,78.28
VEH-00796,FLT-0013,MetroMotion,LX,2025,4,Metro Lidar,4.5.14,True,True,True,0.823,2025-08-30,80.49
VEH-00797,FLT-0047,MetroMotion,Sense,2025,1,Northstar Sensors,3.6.15,False,True,False,0.928,2025-10-18,93.89
VEH-00798,FLT-0018,Vector,Auton,2025,1,ClearPath Systems,6.4.16,False,True,False,0.57,2025-07-31,95.25
VEH-00799,FLT-0075,Vector,FleetPro,2019,2,ClearPath Systems,4.6.11,False,True,True,0.415,2025-12-03,71.13
VEH-00800,FLT-0065,Helio,FleetPro,2021,1,Synthetic Vision,3.7.8,False,True,True,0.764,2025-12-10,95.7
VEH-00801,FLT-0028,Nova,Sense,2021,2,Synthetic Vision,3.5.1,False,True,True,0.959,2025-08-20,61.45
VEH-00802,FLT-0073,Aster,Sense,2021,3,Metro Lidar,6.9.9,True,True,True,0.666,2025-11-23,78.76
VEH-00803,FLT-0014,MetroMotion,Sense,2019,0,Metro Lidar,2.4.6,False,False,True,0.265,2025-08-23,95.57
VEH-00804,FLT-0021,Aster,Sense,2020,1,Synthetic Vision,6.3.2,False,True,False,0.941,2025-12-25,86.62
VEH-00805,FLT-0047,MetroMotion,Urban,2024,1,ClearPath Systems,3.6.7,False,True,False,0.536,2025-10-25,78.97
VEH-00806,FLT-0052,Nova,LX,2022,4,Synthetic Vision,3.5.9,True,True,True,0.6,2025-11-09,84.09
VEH-00807,FLT-0025,Helio,LX,2021,3,Metro Lidar,3.7.15,True,True,True,0.494,2025-08-27,88.74
VEH-00808,FLT-0044,Vector,Sense,2025,1,ClearPath Systems,5.5.0,False,True,False,0.693,2025-12-19,52.32
VEH-00809,FLT-0079,Vector,Sense,2025,4,Synthetic Vision,4.8.17,True,True,True,0.758,2025-12-15,74.4
VEH-00810,FLT-0016,Nova,Urban,2022,2,Northstar Sensors,2.5.15,False,True,True,0.718,2025-12-03,95.57
VEH-00811,FLT-0059,Nova,Urban,2024,2,Northstar Sensors,5.9.19,False,True,True,0.408,2025-11-03,87.55
VEH-00812,FLT-0052,Helio,Sense,2023,4,Metro Lidar,6.3.10,True,True,True,0.851,2025-09-08,85.05
VEH-00813,FLT-0009,MetroMotion,Sense,2023,4,Metro Lidar,2.4.14,True,True,True,0.39,2025-07-07,59.75
VEH-00814,FLT-0078,Helio,FleetPro,2022,2,Synthetic Vision,3.8.7,False,True,True,0.632,2025-09-11,72.56
VEH-00815,FLT-0026,Nova,Auton,2025,4,Synthetic Vision,3.0.15,True,True,True,0.638,2025-07-25,69.61
VEH-00816,FLT-0061,Aster,LX,2025,5,ClearPath Systems,3.6.7,True,True,True,0.861,2025-07-20,51.31
VEH-00817,FLT-0028,Vector,Urban,2024,0,Synthetic Vision,3.7.1,False,True,True,0.775,2025-10-19,61.52
VEH-00818,FLT-0005,Helio,LX,2024,3,Northstar Sensors,2.9.3,True,True,True,0.333,2025-07-20,82.56
VEH-00819,FLT-0070,Aster,Urban,2020,4,ClearPath Systems,2.8.15,True,True,True,0.949,2025-12-01,62.0
VEH-00820,FLT-0003,Helio,Auton,2021,3,Synthetic Vision,3.4.15,True,True,True,0.589,2025-09-02,70.13
VEH-00821,FLT-0065,Aster,LX,2024,2,Metro Lidar,5.1.3,False,True,True,0.525,2025-10-18,85.13
VEH-00822,FLT-0010,Helio,Sense,2021,4,ClearPath Systems,4.1.16,True,True,True,0.576,2025-07-27,74.57
VEH-00823,FLT-0017,Helio,LX,2022,2,ClearPath Systems,6.9.16,False,True,True,0.498,2025-08-21,94.47
VEH-00824,FLT-0031,Aster,Urban,2023,0,ClearPath Systems,4.2.1,False,True,True,0.526,2025-07-25,91.06
VEH-00825,FLT-0016,Vector,FleetPro,2019,3,Northstar Sensors,5.9.2,True,True,True,0.873,2025-09-22,95.91
VEH-00826,FLT-0029,Helio,FleetPro,2019,0,ClearPath Systems,5.4.11,False,False,False,0.362,2025-11-10,76.39
VEH-00827,FLT-0056,Aster,FleetPro,2025,4,ClearPath Systems,6.7.5,True,True,True,0.716,2025-12-02,57.15
VEH-00828,FLT-0058,Helio,Auton,2021,1,Metro Lidar,4.1.2,False,True,False,0.806,2025-12-10,48.49
VEH-00829,FLT-0073,MetroMotion,Urban,2019,3,Metro Lidar,6.5.1,True,True,True,0.354,2025-08-05,79.29
VEH-00830,FLT-0077,MetroMotion,FleetPro,2021,4,ClearPath Systems,4.3.12,True,True,True,0.295,2025-10-21,62.0
VEH-00831,FLT-0019,MetroMotion,FleetPro,2024,3,Northstar Sensors,4.0.9,True,True,True,0.26,2025-11-17,87.02
VEH-00832,FLT-0019,Vector,Auton,2025,2,Metro Lidar,4.3.12,False,True,True,0.96,2025-11-01,94.56
VEH-00833,FLT-0075,Nova,Urban,2020,3,ClearPath Systems,5.5.4,False,True,True,0.931,2025-09-23,62.85
VEH-00834,FLT-0073,MetroMotion,Urban,2024,2,Metro Lidar,3.7.14,False,True,True,0.672,2025-12-10,89.04
VEH-00835,FLT-0030,MetroMotion,Urban,2019,5,Metro Lidar,5.4.4,True,True,True,0.39,2025-12-10,55.35
VEH-00836,FLT-0056,Aster,Sense,2022,4,Northstar Sensors,5.9.10,True,True,True,0.91,2025-11-28,53.46
VEH-00837,FLT-0046,Helio,Sense,2023,4,Northstar Sensors,6.0.8,True,True,True,0.504,2025-10-12,100.0
VEH-00838,FLT-0034,Nova,Auton,2024,5,Metro Lidar,6.7.14,False,True,True,0.714,2025-11-30,85.64
VEH-00839,FLT-0030,MetroMotion,FleetPro,2021,4,ClearPath Systems,4.2.12,True,True,True,0.678,2025-11-02,42.18
VEH-00840,FLT-0023,MetroMotion,Sense,2023,4,Metro Lidar,6.1.7,True,True,True,0.656,2025-09-03,49.79
VEH-00841,FLT-0048,MetroMotion,Auton,2021,5,Northstar Sensors,5.2.0,True,True,True,0.675,2025-11-25,76.94
VEH-00842,FLT-0080,Nova,Urban,2024,3,ClearPath Systems,3.3.8,True,True,True,0.445,2025-09-26,55.2
VEH-00843,FLT-0030,MetroMotion,FleetPro,2020,5,Metro Lidar,2.5.3,True,True,True,0.811,2025-08-14,51.58
VEH-00844,FLT-0068,MetroMotion,LX,2019,0,Northstar Sensors,2.9.8,False,True,False,0.888,2025-07-05,45.46
VEH-00845,FLT-0075,Helio,FleetPro,2022,3,Synthetic Vision,4.0.1,True,True,True,0.384,2025-09-30,52.51
VEH-00846,FLT-0079,Helio,Sense,2021,3,Metro Lidar,5.8.14,True,True,True,0.678,2025-09-09,78.22
VEH-00847,FLT-0025,Helio,Sense,2022,1,Synthetic Vision,5.5.0,False,True,True,0.507,2025-07-27,87.35
VEH-00848,FLT-0071,MetroMotion,Urban,2019,2,ClearPath Systems,6.1.5,False,True,True,0.413,2025-11-23,79.02
VEH-00849,FLT-0056,Helio,Urban,2025,5,Northstar Sensors,5.1.15,True,True,True,0.282,2025-12-11,64.58
VEH-00850,FLT-0059,Helio,FleetPro,2021,4,Metro Lidar,2.1.4,True,True,True,0.522,2025-11-10,78.71
VEH-00851,FLT-0021,MetroMotion,FleetPro,2025,2,ClearPath Systems,4.5.5,False,True,True,0.33,2025-12-17,92.56
VEH-00852,FLT-0026,MetroMotion,Sense,2023,5,ClearPath Systems,5.2.12,True,True,True,0.462,2025-08-29,60.56
VEH-00853,FLT-0050,Nova,Auton,2025,4,Metro Lidar,2.2.2,True,True,True,0.46,2025-12-05,80.61
VEH-00854,FLT-0075,Helio,Sense,2019,2,Metro Lidar,4.9.2,False,True,True,0.924,2025-09-04,60.49
VEH-00855,FLT-0018,Aster,LX,2025,1,Metro Lidar,4.9.13,False,True,False,0.511,2025-12-22,96.79
VEH-00856,FLT-0046,Vector,Sense,2021,3,Synthetic Vision,6.3.0,True,True,True,0.689,2025-12-01,85.33
VEH-00857,FLT-0004,Helio,Auton,2025,4,Metro Lidar,2.8.4,True,True,True,0.462,2025-09-10,49.99
VEH-00858,FLT-0042,MetroMotion,FleetPro,2019,3,Metro Lidar,2.9.0,True,True,True,0.887,2025-09-28,79.43
VEH-00859,FLT-0056,Aster,LX,2021,5,ClearPath Systems,5.8.8,True,True,True,0.724,2025-08-14,57.92
VEH-00860,FLT-0023,Vector,Auton,2021,4,ClearPath Systems,4.6.3,True,True,True,0.477,2025-08-21,41.12
VEH-00861,FLT-0037,Helio,LX,2025,2,ClearPath Systems,3.0.3,False,True,True,0.89,2025-07-14,76.5
VEH-00862,FLT-0031,MetroMotion,FleetPro,2022,1,Synthetic Vision,6.8.12,False,True,False,0.252,2025-09-17,72.94
VEH-00863,FLT-0063,MetroMotion,FleetPro,2022,3,ClearPath Systems,2.0.14,True,True,True,0.75,2025-07-19,82.81
VEH-00864,FLT-0007,MetroMotion,LX,2021,1,ClearPath Systems,6.3.19,False,True,True,0.408,2025-08-26,84.22
VEH-00865,FLT-0079,MetroMotion,Urban,2020,2,Metro Lidar,3.7.19,False,True,True,0.351,2025-08-13,69.08
VEH-00866,FLT-0063,Aster,Auton,2025,2,Synthetic Vision,5.9.9,False,True,True,0.57,2025-12-01,83.29
VEH-00867,FLT-0038,MetroMotion,Sense,2023,4,Synthetic Vision,4.9.5,True,True,True,0.535,2025-11-26,88.98
VEH-00868,FLT-0005,Nova,Urban,2022,4,Metro Lidar,3.9.10,True,True,True,0.726,2025-07-09,99.99
VEH-00869,FLT-0043,Helio,LX,2023,5,Metro Lidar,5.4.6,True,True,True,0.512,2025-08-31,81.48
VEH-00870,FLT-0041,Vector,Urban,2021,4,Northstar Sensors,3.5.6,True,True,True,0.329,2025-11-01,70.32
VEH-00871,FLT-0077,Aster,FleetPro,2025,2,Synthetic Vision,6.6.0,False,True,True,0.612,2025-10-13,56.01
VEH-00872,FLT-0054,MetroMotion,Urban,2021,0,Synthetic Vision,2.4.7,False,True,False,0.444,2025-08-12,68.33
VEH-00873,FLT-0003,Nova,Auton,2024,4,Metro Lidar,4.4.8,True,True,True,0.29,2025-11-22,76.04
VEH-00874,FLT-0064,Vector,Urban,2025,5,Northstar Sensors,3.2.18,True,True,True,0.715,2025-09-12,77.94
VEH-00875,FLT-0012,Helio,Urban,2019,4,Metro Lidar,4.3.11,True,True,True,0.315,2025-08-19,69.78
VEH-00876,FLT-0044,Helio,FleetPro,2023,0,Metro Lidar,5.9.4,False,True,True,0.708,2025-08-11,54.67
VEH-00877,FLT-0046,MetroMotion,Auton,2024,5,ClearPath Systems,2.9.11,True,True,True,0.895,2025-07-31,100.0
VEH-00878,FLT-0043,Nova,Urban,2022,4,Synthetic Vision,6.3.14,True,True,True,0.45,2025-07-15,81.14
VEH-00879,FLT-0024,Vector,Sense,2019,2,ClearPath Systems,3.9.18,False,True,True,0.287,2025-08-28,68.55
VEH-00880,FLT-0064,Helio,Auton,2021,4,Synthetic Vision,6.4.8,True,True,True,0.393,2025-11-21,90.07
VEH-00881,FLT-0007,Nova,Urban,2021,2,Synthetic Vision,6.2.5,False,True,True,0.935,2025-10-21,78.33
VEH-00882,FLT-0074,Helio,FleetPro,2025,3,Northstar Sensors,3.7.0,True,True,True,0.543,2025-09-30,87.64
VEH-00883,FLT-0013,Aster,Urban,2025,4,Metro Lidar,2.3.1,True,True,True,0.821,2025-11-09,71.03
VEH-00884,FLT-0056,Aster,Urban,2024,4,Synthetic Vision,4.7.13,True,True,True,0.272,2025-10-28,59.08
VEH-00885,FLT-0069,Helio,Sense,2023,4,ClearPath Systems,6.5.10,True,True,True,0.718,2025-11-01,86.13
VEH-00886,FLT-0055,Helio,Sense,2023,4,Synthetic Vision,6.3.8,True,True,True,0.397,2025-11-12,65.01
VEH-00887,FLT-0036,MetroMotion,Auton,2023,0,Northstar Sensors,2.9.8,False,False,True,0.679,2025-08-28,98.58
VEH-00888,FLT-0021,Nova,Sense,2021,1,Synthetic Vision,3.3.18,False,True,False,0.3,2025-07-26,89.0
VEH-00889,FLT-0055,Aster,Urban,2019,3,Synthetic Vision,6.2.9,True,True,True,0.638,2025-11-19,61.79
VEH-00890,FLT-0015,Vector,FleetPro,2019,3,ClearPath Systems,5.7.6,True,True,True,0.848,2025-11-22,82.49
VEH-00891,FLT-0061,Vector,LX,2023,5,Northstar Sensors,6.4.1,True,True,True,0.262,2025-08-18,50.76
VEH-00892,FLT-0068,Helio,Sense,2025,0,Northstar Sensors,6.0.19,False,False,True,0.338,2025-11-11,53.16
VEH-00893,FLT-0004,Aster,Auton,2022,5,Metro Lidar,2.2.9,True,True,True,0.753,2025-12-21,62.1
VEH-00894,FLT-0053,Helio,Urban,2021,4,Northstar Sensors,3.7.9,True,True,True,0.897,2025-09-02,48.46
VEH-00895,FLT-0056,Vector,Urban,2024,3,Synthetic Vision,4.5.3,True,True,True,0.467,2025-12-14,56.29
VEH-00896,FLT-0057,Helio,Auton,2021,1,Synthetic Vision,4.9.7,False,True,True,0.839,2025-11-24,56.2
VEH-00897,FLT-0013,Vector,Auton,2020,4,Northstar Sensors,5.4.8,True,True,True,0.946,2025-07-27,80.32
VEH-00898,FLT-0044,Vector,Auton,2021,0,ClearPath Systems,4.6.13,False,True,True,0.85,2025-10-19,44.93
VEH-00899,FLT-0023,Helio,FleetPro,2020,3,Northstar Sensors,3.6.15,True,True,True,0.3,2025-11-05,59.5
VEH-00900,FLT-0021,Aster,Urban,2019,1,Northstar Sensors,5.2.0,False,True,True,0.369,2025-11-19,94.15
VEH-00901,FLT-0041,Aster,Urban,2024,4,Metro Lidar,2.4.17,True,True,True,0.715,2025-11-06,65.27
VEH-00902,FLT-0023,Aster,LX,2023,5,Metro Lidar,6.6.7,True,True,True,0.324,2025-10-25,46.31
VEH-00903,FLT-0057,Nova,Urban,2020,0,Synthetic Vision,6.7.9,False,True,True,0.852,2025-11-28,74.8
VEH-00904,FLT-0032,Nova,Sense,2020,3,Northstar Sensors,4.5.14,True,True,True,0.889,2025-12-24,73.53
VEH-00905,FLT-0041,MetroMotion,Auton,2021,5,ClearPath Systems,5.3.2,True,True,True,0.941,2025-07-23,77.7
VEH-00906,FLT-0061,Vector,Auton,2023,4,Metro Lidar,6.6.9,True,True,True,0.92,2025-07-29,65.24
VEH-00907,FLT-0027,MetroMotion,LX,2019,5,ClearPath Systems,3.1.9,True,True,True,0.926,2025-10-04,46.34
VEH-00908,FLT-0004,Vector,Urban,2021,5,Northstar Sensors,6.7.0,True,True,True,0.829,2025-08-26,51.96
VEH-00909,FLT-0012,Nova,Auton,2022,4,Synthetic Vision,2.6.2,False,True,True,0.421,2025-10-24,66.07
VEH-00910,FLT-0015,Nova,Urban,2023,3,Synthetic Vision,5.1.11,True,True,True,0.543,2025-11-10,88.34
VEH-00911,FLT-0063,Helio,Urban,2025,2,Synthetic Vision,3.9.17,False,True,True,0.67,2025-09-14,96.1
VEH-00912,FLT-0012,Vector,Urban,2022,4,Northstar Sensors,5.8.15,True,True,True,0.309,2025-10-12,71.96
VEH-00913,FLT-0046,Aster,FleetPro,2023,3,Metro Lidar,6.4.8,True,True,True,0.758,2025-07-17,79.86
VEH-00914,FLT-0024,MetroMotion,Sense,2025,3,ClearPath Systems,3.7.19,True,True,True,0.915,2025-07-20,73.77
VEH-00915,FLT-0003,Nova,Urban,2025,4,Synthetic Vision,4.8.1,True,True,True,0.636,2025-09-04,72.45
VEH-00916,FLT-0036,Nova,LX,2019,1,Northstar Sensors,4.4.17,False,True,True,0.551,2025-12-05,92.59
VEH-00917,FLT-0078,Nova,FleetPro,2024,1,Metro Lidar,2.4.15,False,True,False,0.945,2025-12-25,64.57
VEH-00918,FLT-0049,Helio,Sense,2021,4,Northstar Sensors,5.5.15,True,True,True,0.917,2025-12-04,53.09
VEH-00919,FLT-0047,Nova,LX,2020,1,ClearPath Systems,5.0.2,False,True,True,0.282,2025-11-10,86.12
VEH-00920,FLT-0036,Vector,FleetPro,2021,0,ClearPath Systems,3.9.15,False,False,True,0.765,2025-11-22,93.13
VEH-00921,FLT-0040,Helio,Urban,2025,4,Metro Lidar,2.6.7,True,True,True,0.435,2025-09-12,77.57
VEH-00922,FLT-0014,Vector,LX,2024,0,Metro Lidar,3.5.15,False,True,True,0.517,2025-10-29,89.87
VEH-00923,FLT-0075,Vector,LX,2025,3,Metro Lidar,2.3.8,True,True,True,0.682,2025-10-14,53.94
VEH-00924,FLT-0075,Vector,Auton,2019,3,Metro Lidar,2.8.16,True,True,True,0.643,2025-11-11,60.47
VEH-00925,FLT-0035,Nova,Urban,2020,3,ClearPath Systems,3.2.6,True,True,True,0.679,2025-11-07,91.61
VEH-00926,FLT-0074,Vector,Urban,2019,2,Metro Lidar,6.0.11,False,True,True,0.62,2025-09-28,93.54
VEH-00927,FLT-0042,Nova,Sense,2021,4,Metro Lidar,3.8.12,True,True,True,0.495,2025-11-19,87.0
VEH-00928,FLT-0046,Aster,Urban,2021,4,Northstar Sensors,6.3.8,True,True,True,0.943,2025-08-31,100.0
VEH-00929,FLT-0013,Vector,Auton,2023,4,Synthetic Vision,3.5.3,False,True,True,0.884,2025-09-23,81.89
VEH-00930,FLT-0020,Helio,FleetPro,2020,5,ClearPath Systems,6.2.19,True,True,True,0.274,2025-08-16,87.57
VEH-00931,FLT-0010,Vector,Urban,2023,5,ClearPath Systems,4.6.8,True,True,True,0.854,2025-08-08,59.43
VEH-00932,FLT-0051,Vector,Auton,2020,2,Synthetic Vision,5.6.15,False,True,True,0.568,2025-11-19,57.89
VEH-00933,FLT-0027,Aster,Auton,2024,3,ClearPath Systems,5.5.18,True,True,True,0.532,2025-11-04,43.28
VEH-00934,FLT-0068,Nova,Auton,2023,0,ClearPath Systems,2.9.15,False,True,False,0.295,2025-09-01,61.94
VEH-00935,FLT-0014,Aster,FleetPro,2024,0,Metro Lidar,6.3.18,False,True,True,0.44,2025-08-11,96.25
VEH-00936,FLT-0065,Aster,LX,2019,2,Metro Lidar,4.6.2,False,True,True,0.398,2025-11-16,87.17
VEH-00937,FLT-0025,Vector,Auton,2019,2,Northstar Sensors,6.9.6,False,True,True,0.725,2025-09-26,73.98
VEH-00938,FLT-0072,Aster,Auton,2020,0,Metro Lidar,3.3.0,False,False,False,0.302,2025-07-14,98.51
VEH-00939,FLT-0003,MetroMotion,Urban,2019,3,Northstar Sensors,6.7.12,True,True,True,0.392,2025-08-03,70.01
VEH-00940,FLT-0049,Helio,Sense,2019,4,Synthetic Vision,4.3.0,True,True,True,0.917,2025-12-12,60.25
VEH-00941,FLT-0047,Helio,Auton,2025,2,Northstar Sensors,5.7.16,False,True,True,0.596,2025-10-26,81.58
VEH-00942,FLT-0026,Helio,Sense,2025,5,ClearPath Systems,5.3.16,True,True,True,0.907,2025-10-14,63.29
VEH-00943,FLT-0042,Aster,FleetPro,2022,3,ClearPath Systems,2.5.11,True,True,True,0.535,2025-12-08,85.46
VEH-00944,FLT-0006,Helio,Urban,2025,4,Synthetic Vision,6.9.2,False,True,True,0.739,2025-10-07,83.8
VEH-00945,FLT-0070,Aster,Urban,2025,5,Northstar Sensors,2.3.19,True,True,True,0.406,2025-08-25,73.88
VEH-00946,FLT-0061,Vector,LX,2022,5,Synthetic Vision,4.6.12,True,True,True,0.885,2025-10-23,60.28
VEH-00947,FLT-0026,Aster,Urban,2025,3,Northstar Sensors,4.5.7,True,True,True,0.467,2025-07-19,75.51
VEH-00948,FLT-0078,Aster,FleetPro,2025,1,Northstar Sensors,5.9.9,False,True,False,0.747,2025-07-28,84.14
VEH-00949,FLT-0053,Helio,FleetPro,2021,5,Northstar Sensors,2.6.19,True,True,True,0.401,2025-12-12,69.96
VEH-00950,FLT-0024,Nova,LX,2019,4,ClearPath Systems,4.7.9,True,True,True,0.727,2025-11-28,87.92
VEH-00951,FLT-0045,Nova,FleetPro,2021,4,Synthetic Vision,5.1.3,False,True,True,0.892,2025-12-22,94.22
